model,layer,domain,condition_a,condition_b,procrustes_disparity,concept_subset,bootstrap_id
mistralai/Mistral-Small-3.1-24B-Instruct-2503,8,sensory,M_matched_image,M_mismatched_image,0.17538216953589592,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,8,sensory,M_matched_image,M_blank_image,0.19842001181408397,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_matched_image,M_degraded_image,0.040637209654716955,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_matched_image,M_mismatched_image,0.23126605281310186,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_matched_image,M_blank_image,0.2567268594108618,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_matched_image,M_degraded_image,0.044288113234569826,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_matched_image,M_mismatched_image,0.25901774076631634,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_matched_image,M_blank_image,0.28097913799647656,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_matched_image,M_degraded_image,0.05258663316097989,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_matched_image,M_mismatched_image,0.2923200033776727,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_matched_image,M_blank_image,0.317290558849888,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_matched_image,M_degraded_image,0.05524723784959451,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_matched_image,M_mismatched_image,0.2975579495917495,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_matched_image,M_blank_image,0.3252286175974264,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_matched_image,M_degraded_image,0.06067949902668279,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_matched_image,M_mismatched_image,0.3131741686565712,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_matched_image,M_blank_image,0.3434826361375809,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_matched_image,M_degraded_image,0.0669827533332008,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_matched_image,M_mismatched_image,0.3286625026140473,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_matched_image,M_blank_image,0.3587501674667273,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_matched_image,M_degraded_image,0.07869968842546804,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_matched_image,M_mismatched_image,0.37715388394558613,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_matched_image,M_blank_image,0.4062301222447111,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_matched_image,M_degraded_image,0.0831090897628759,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_matched_image,M_mismatched_image,0.39307538869417025,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_matched_image,M_blank_image,0.4118960243660079,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_matched_image,M_degraded_image,0.07322497446771625,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_matched_image,M_mismatched_image,0.3576248901994503,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_matched_image,M_blank_image,0.3675779406553821,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_matched_image,M_degraded_image,0.06729048944251304,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_matched_image,M_mismatched_image,0.33388293492764043,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_matched_image,M_blank_image,0.3405579289136811,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_matched_image,M_degraded_image,0.06072963802169862,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_matched_image,M_mismatched_image,0.31489415050013947,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_matched_image,M_blank_image,0.31668119817611173,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_matched_image,M_degraded_image,0.05783963152320326,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_matched_image,M_mismatched_image,0.30926901740810964,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_matched_image,M_blank_image,0.3053011546401134,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_matched_image,M_degraded_image,0.054939058164559684,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_matched_image,M_mismatched_image,0.29989042204014726,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_matched_image,M_blank_image,0.2941129777361302,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_matched_image,M_degraded_image,0.048694752864122615,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_matched_image,M_mismatched_image,0.2720640717905065,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_matched_image,M_blank_image,0.2654939565666672,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,23,sensory,M_matched_image,M_degraded_image,0.04543215390198552,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,23,sensory,M_matched_image,M_mismatched_image,0.25984045484656426,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,23,sensory,M_matched_image,M_blank_image,0.25218175043136504,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,24,sensory,M_matched_image,M_degraded_image,0.04488700872867524,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,24,sensory,M_matched_image,M_mismatched_image,0.25676278400775066,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,24,sensory,M_matched_image,M_blank_image,0.2511322839507,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,25,sensory,M_matched_image,M_degraded_image,0.04336723478295301,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,25,sensory,M_matched_image,M_mismatched_image,0.2471121382281094,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,25,sensory,M_matched_image,M_blank_image,0.24300079945216568,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,26,sensory,M_matched_image,M_degraded_image,0.0456555163009551,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,26,sensory,M_matched_image,M_mismatched_image,0.25304546943690487,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,26,sensory,M_matched_image,M_blank_image,0.2541254835951128,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,27,sensory,M_matched_image,M_degraded_image,0.04483071032661412,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,27,sensory,M_matched_image,M_mismatched_image,0.2501944746632365,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,27,sensory,M_matched_image,M_blank_image,0.2551746239501791,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,28,sensory,M_matched_image,M_degraded_image,0.04330571768207503,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,28,sensory,M_matched_image,M_mismatched_image,0.24424471555694005,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,28,sensory,M_matched_image,M_blank_image,0.24637603734087388,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,29,sensory,M_matched_image,M_degraded_image,0.044698544643530624,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,29,sensory,M_matched_image,M_mismatched_image,0.2530138850746464,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,29,sensory,M_matched_image,M_blank_image,0.2552685935304684,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,30,sensory,M_matched_image,M_degraded_image,0.045643265512936404,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,30,sensory,M_matched_image,M_mismatched_image,0.25537473988681336,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,30,sensory,M_matched_image,M_blank_image,0.2567468005799729,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,31,sensory,M_matched_image,M_degraded_image,0.04831278241521786,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,31,sensory,M_matched_image,M_mismatched_image,0.2685045238601973,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,31,sensory,M_matched_image,M_blank_image,0.2689100866162082,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,32,sensory,M_matched_image,M_degraded_image,0.050928921892574364,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,32,sensory,M_matched_image,M_mismatched_image,0.2798517251116024,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,32,sensory,M_matched_image,M_blank_image,0.27929232465689213,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,33,sensory,M_matched_image,M_degraded_image,0.0543463559779529,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,33,sensory,M_matched_image,M_mismatched_image,0.29538905787905856,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,33,sensory,M_matched_image,M_blank_image,0.29313819127077734,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,34,sensory,M_matched_image,M_degraded_image,0.05776963860436646,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,34,sensory,M_matched_image,M_mismatched_image,0.3092146641657971,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,34,sensory,M_matched_image,M_blank_image,0.3068078289749352,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,35,sensory,M_matched_image,M_degraded_image,0.06008266646740501,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,35,sensory,M_matched_image,M_mismatched_image,0.31790257166975566,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,35,sensory,M_matched_image,M_blank_image,0.31635509577440524,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,36,sensory,M_matched_image,M_degraded_image,0.06411861584497713,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,36,sensory,M_matched_image,M_mismatched_image,0.3343176064876203,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,36,sensory,M_matched_image,M_blank_image,0.33487828631546557,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,37,sensory,M_matched_image,M_degraded_image,0.06798089239263305,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,37,sensory,M_matched_image,M_mismatched_image,0.3491634467416116,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,37,sensory,M_matched_image,M_blank_image,0.3536961060184747,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,38,sensory,M_matched_image,M_degraded_image,0.07188057205210518,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,38,sensory,M_matched_image,M_mismatched_image,0.36020038437748125,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,38,sensory,M_matched_image,M_blank_image,0.37530557984462876,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,39,sensory,M_matched_image,M_degraded_image,0.07391777186806658,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,39,sensory,M_matched_image,M_mismatched_image,0.3631200645439945,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,39,sensory,M_matched_image,M_blank_image,0.38738583212924915,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,40,sensory,M_matched_image,M_degraded_image,0.06416014129237957,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,40,sensory,M_matched_image,M_mismatched_image,0.3197856389136797,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,40,sensory,M_matched_image,M_blank_image,0.35459467420546287,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,0,sensory,M_matched_image,M_degraded_image,4.440892098500626e-16,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,0,sensory,M_matched_image,M_mismatched_image,4.440892098500626e-16,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,0,sensory,M_matched_image,M_blank_image,4.440892098500626e-16,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,1,sensory,M_matched_image,M_degraded_image,0.0018780734675469812,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,1,sensory,M_matched_image,M_mismatched_image,0.0028750954979375187,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,1,sensory,M_matched_image,M_blank_image,0.0036993467248234158,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,2,sensory,M_matched_image,M_degraded_image,0.003470799095348198,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,2,sensory,M_matched_image,M_mismatched_image,0.008349894606059394,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,2,sensory,M_matched_image,M_blank_image,0.0100460195782206,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,3,sensory,M_matched_image,M_degraded_image,0.00482110638174893,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,3,sensory,M_matched_image,M_mismatched_image,0.014202206910633342,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,3,sensory,M_matched_image,M_blank_image,0.017749199458231724,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,4,sensory,M_matched_image,M_degraded_image,0.006677428307823696,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,4,sensory,M_matched_image,M_mismatched_image,0.02132986699358952,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,4,sensory,M_matched_image,M_blank_image,0.028617185025019864,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,5,sensory,M_matched_image,M_degraded_image,0.010155344268200528,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,5,sensory,M_matched_image,M_mismatched_image,0.04567165239821458,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,5,sensory,M_matched_image,M_blank_image,0.061357349849191944,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,6,sensory,M_matched_image,M_degraded_image,0.021009260450718825,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,6,sensory,M_matched_image,M_mismatched_image,0.1094642415411915,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,6,sensory,M_matched_image,M_blank_image,0.12781461800902316,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,7,sensory,M_matched_image,M_degraded_image,0.024573680898658967,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,7,sensory,M_matched_image,M_mismatched_image,0.13763029551783812,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,7,sensory,M_matched_image,M_blank_image,0.16070099766783752,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,8,sensory,M_matched_image,M_degraded_image,0.031837732206523084,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,8,sensory,M_matched_image,M_mismatched_image,0.17538216953589592,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,8,sensory,M_matched_image,M_blank_image,0.19842001181408397,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_matched_image,M_degraded_image,0.040637209654716955,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_matched_image,M_mismatched_image,0.23126605281310186,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_matched_image,M_blank_image,0.2567268594108618,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_matched_image,M_degraded_image,0.044288113234569826,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_matched_image,M_mismatched_image,0.25901774076631634,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_matched_image,M_blank_image,0.28097913799647656,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_matched_image,M_degraded_image,0.05258663316097989,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_matched_image,M_mismatched_image,0.2923200033776727,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_matched_image,M_blank_image,0.317290558849888,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_matched_image,M_degraded_image,0.05524723784959451,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_matched_image,M_mismatched_image,0.2975579495917495,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_matched_image,M_blank_image,0.3252286175974264,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_matched_image,M_degraded_image,0.06067949902668279,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_matched_image,M_mismatched_image,0.3131741686565712,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_matched_image,M_blank_image,0.3434826361375809,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_matched_image,M_degraded_image,0.0669827533332008,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_matched_image,M_mismatched_image,0.3286625026140473,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_matched_image,M_blank_image,0.3587501674667273,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_matched_image,M_degraded_image,0.07869968842546804,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_matched_image,M_mismatched_image,0.37715388394558613,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_matched_image,M_blank_image,0.4062301222447111,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_matched_image,M_degraded_image,0.0831090897628759,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_matched_image,M_mismatched_image,0.39307538869417025,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_matched_image,M_blank_image,0.4118960243660079,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_matched_image,M_degraded_image,0.07322497446771625,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_matched_image,M_mismatched_image,0.3576248901994503,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_matched_image,M_blank_image,0.3675779406553821,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_matched_image,M_degraded_image,0.06729048944251304,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_matched_image,M_mismatched_image,0.33388293492764043,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_matched_image,M_blank_image,0.3405579289136811,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_matched_image,M_degraded_image,0.06072963802169862,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_matched_image,M_mismatched_image,0.31489415050013947,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_matched_image,M_blank_image,0.31668119817611173,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_matched_image,M_degraded_image,0.05783963152320326,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_matched_image,M_mismatched_image,0.30926901740810964,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_matched_image,M_blank_image,0.3053011546401134,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_matched_image,M_degraded_image,0.054939058164559684,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_matched_image,M_mismatched_image,0.29989042204014726,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_matched_image,M_blank_image,0.2941129777361302,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_matched_image,M_degraded_image,0.048694752864122615,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_matched_image,M_mismatched_image,0.2720640717905065,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_matched_image,M_blank_image,0.2654939565666672,data/concepts/things_max_1854_concepts.csv,aggregate
mistralai/Mistral-Small-3.1-24B-Instruct-2503,23,sensory,M_matched_image,M_degraded_image,0.04543215390198552,data/concepts/things_max_1854_concepts.csv,aggregate
